ds,y
2024/11/12,12.5 
2024/11/13,12.5 
2024/11/14,12.3 
2024/11/15,12.0 
2024/11/16,12.1 
2024/11/17,11.9 
2024/11/18,11.7 
2024/11/19,11.4 
2024/11/20,11.4 
2024/11/21,11.1 
2024/11/22,10.9 
2024/11/23,11.0 
2024/11/24,10.8 
2024/11/25,10.6 
2024/11/26,10.3 
2024/11/27,10.3 
2024/11/28,10.0 
2024/11/29,9.8 
2024/11/30,9.9 
2024/12/1,9.7 
2024/12/2,9.5 
2024/12/3,9.2 
2024/12/4,9.2 
2024/12/5,8.9 
2024/12/6,8.6 
2024/12/7,8.7 
2024/12/8,8.5 
2024/12/9,8.3 
2024/12/10,8.0 
2024/12/11,8.0 
2024/12/12,7.7 
2024/12/13,7.5 
2024/12/14,7.5 
2024/12/15,7.4 
2024/12/16,7.2 
2024/12/17,6.9 
2024/12/18,6.9 
2024/12/19,6.7 
2024/12/20,6.5 
2024/12/21,6.6 
2024/12/22,6.5 
2024/12/23,6.3 
2024/12/24,6.1 
2024/12/25,6.1 
2024/12/26,5.9 
2024/12/27,5.8 
2024/12/28,6.0 
2024/12/29,5.9 
2024/12/30,5.8 
2024/12/31,5.6 
2025/1/1,5.7 
2025/1/2,5.6 
2025/1/3,5.5 
2025/1/4,5.7 
2025/1/5,5.6 
2025/1/6,5.6 
2025/1/7,5.4 
2025/1/8,5.6 
2025/1/9,5.4 
2025/1/10,5.3 
2025/1/11,5.6 
2025/1/12,5.6 
2025/1/13,5.5 
2025/1/14,5.4 
2025/1/15,5.5 
2025/1/16,5.4 
2025/1/17,5.3 
2025/1/18,5.5 
2025/1/19,5.5 
2025/1/20,5.4 
2025/1/21,5.3 
2025/1/22,5.4 
2025/1/23,5.3 
2025/1/24,5.2 
2025/1/25,5.4 
2025/1/26,5.4 
2025/1/27,5.3 
2025/1/28,5.2 
2025/1/29,5.3 
2025/1/30,5.2 
2025/1/31,5.1 
2025/2/1,5.3 
2025/2/2,5.3 
2025/2/3,5.3 
2025/2/4,5.2 
2025/2/5,5.4 
2025/2/6,5.3 
2025/2/7,5.2 
2025/2/8,5.5 
2025/2/9,5.6 
2025/2/10,5.6 
2025/2/11,5.5 
2025/2/12,5.8 
2025/2/13,5.8 
2025/2/14,5.8 
2025/2/15,6.1 
2025/2/16,6.2 
2025/2/17,6.3 
2025/2/18,6.3 
2025/2/19,6.6 
2025/2/20,6.6 
2025/2/21,6.7 
2025/2/22,7.1 
2025/2/23,7.2 
2025/2/24,7.3 
2025/2/25,7.4 
2025/2/26,7.7 
2025/2/27,7.7 
2025/2/28,7.8 
2025/3/1,8.2 
2025/3/2,8.3 
2025/3/3,8.4 
2025/3/4,8.4 
2025/3/5,8.6 
2025/3/6,8.7 
2025/3/7,8.7 
2025/3/8,9.0 
2025/3/9,9.1 
